,Topic,Response,TestVersion,TestId,TotalTime,UserName,Prompt,PromptLevel,Ratingposition,FinalRating,Score,Rater1_Id,Rater2_Id,Rater3_Id,Rater4_Id,DateOfExam,MachineScore
389,DIRECTIONS,<p>Hola amigo escucho que necesitabas ayuda con la biblioteca. Necesitas preguntar la biblotecario para una tarjeta de la biblioteca. Entonces puedes usar la tarjeta para sacar libros con tu nombre. Es importante recordar devolver los libros a tiempo</p>,B2,3735793,56,T4767629,You are emailing an exchange student from Costa Rica who is new to your school. This student loves to read and wants to know how to borrow books from a library.Write an email in which you explain how to check out books from a library. Be as specific as you can and include details and instructions that will help the new exchange student check out books and use the library.,I,1,I4,,3947,,,,2021-06-25,2-I-MM
390,DIRECTIONS,<p>Hola mi amigo!<br></p><p><br></p><p>Como estas? Te gusta la escula aqui? Es muy facil para obtener un libro de la bibloteca. Primero^ obtener un libro que te gusta. Depsues usas tu tarjeta de la bibloteca para chequar el libro de la biloteca. Finalmente^ recibas el papel que dice el dia que tu necitas llegar el libro. </p><p><br></p><p>Adios Amigo!</p>,B2,3735769,55,Z4767605,You are emailing an exchange student from Costa Rica who is new to your school. This student loves to read and wants to know how to borrow books from a library.Write an email in which you explain how to check out books from a library. Be as specific as you can and include details and instructions that will help the new exchange student check out books and use the library.,I,1,I4,,3947,,,,2021-06-25,2-I-MM
391,DIRECTIONS,<p>¡Hola!<br></p><p>Para obtener un libro en la biblioteca^ primero^ seleccione los libros que le gustaría. Si necesita ayuda para seleccionar un libro^ pregunte a una persona que trabaja en la biblioteca. Después de esto^ debe llevar los libros hasta el frente de la biblioteca y sacar su tarjeta de la biblioteca. Escanear la tarjeta y sus libros^ y llevar el libro a casa para leer. Recuerde devolver los libros a tiempo.</p><p>¡Adiós!<br></p>,B2,3735693,65,B4767529,You are emailing an exchange student from Costa Rica who is new to your school. This student loves to read and wants to know how to borrow books from a library.Write an email in which you explain how to check out books from a library. Be as specific as you can and include details and instructions that will help the new exchange student check out books and use the library.,I,1,I5,,3389,,,,2021-06-25,2-I-MM
392,DIRECTIONS,<p>Querida Estudiante</p><p>Hello como estas? Hoy te voy a decir como usar los libros de la libreria. Coundo vas a prestar un libro para leer hay una persona que esta en una mesa. Vas asta la persona y le dices que queres prestar el libro. La pesona que esta encargada va poner tu nombre en el lista y teines que entregar el libro. Si no entregas el libro tu nececitas a pargar por el libro. Si te tardas en entregar el libro nececitas pargar mass. Tambien tu pudaes comprar libros depende no todoas los libros son caros. Y asi prestas un libro. </p><p>Atentamente Leilani Rosario</p>,B2,3744777,36,Y4781869,You are emailing an exchange student from Costa Rica who is new to your school. This student loves to read and wants to know how to borrow books from a library.Write an email in which you explain how to check out books from a library. Be as specific as you can and include details and instructions that will help the new exchange student check out books and use the library.,I,1,I4,,4294,,,,2021-06-25,1-I-MF
393,DIRECTIONS,<p>Hola^</p><p>       A chequear el libros del biblioteca^ tu necissito selecto un libro te gusta primero. Trae el libro a el persona a el desk del biblioteca. Dar tu apellido a la persona. Ellos van a escanearan el codo en el libro asi que eso tu estaran en el systemo. Es todo. Returna el libro en dos semanas. Yo esperanza que este email ayuda.<br></p><p>Sinceramente^ </p><p>Megan Brook</p>,B2,3736240,43,G4768139,You are emailing an exchange student from Costa Rica who is new to your school. This student loves to read and wants to know how to borrow books from a library.Write an email in which you explain how to check out books from a library. Be as specific as you can and include details and instructions that will help the new exchange student check out books and use the library.,I,1,I4,,3947,,,,2021-06-25,2-I-MM
442,POP_CULTURE,,A1,3721899,11,M4752619,Your pen pal from Barcelona wrote you a letter and describes the toy^ |Fidget Spinner^| that is very popular in her school at the moment. It is very distracting^ but everyone loves it. She asked you to tell her about something that is very popular in your school or community right now.Write an email in Spanish to your pen pal and describe something that is very popular in your school or community at the moment. Describe it with as much detail as you can and explain why you think it is so popular.,I,1,N1,I-NE,3354,,,,2021-06-25,4-I-NE
443,POP_CULTURE,,A1,3722895,31,K4753619,Your pen pal from Barcelona wrote you a letter and describes the toy^ |Fidget Spinner^| that is very popular in her school at the moment. It is very distracting^ but everyone loves it. She asked you to tell her about something that is very popular in your school or community right now.Write an email in Spanish to your pen pal and describe something that is very popular in your school or community at the moment. Describe it with as much detail as you can and explain why you think it is so popular.,I,1,N1,I-NE,4294,,,,2021-06-25,4-I-NE
444,POP_CULTURE,,A1,3723503,1,A4754227,Your pen pal from Barcelona wrote you a letter and describes the toy^ |Fidget Spinner^| that is very popular in her school at the moment. It is very distracting^ but everyone loves it. She asked you to tell her about something that is very popular in your school or community right now.Write an email in Spanish to your pen pal and describe something that is very popular in your school or community at the moment. Describe it with as much detail as you can and explain why you think it is so popular.,I,1,Below N1,I-NE,3354,,,,2021-06-25,4-I-NE
445,POP_CULTURE,,A1,3723519,49,V4754243,Your pen pal from Barcelona wrote you a letter and describes the toy^ |Fidget Spinner^| that is very popular in her school at the moment. It is very distracting^ but everyone loves it. She asked you to tell her about something that is very popular in your school or community right now.Write an email in Spanish to your pen pal and describe something that is very popular in your school or community at the moment. Describe it with as much detail as you can and explain why you think it is so popular.,I,1,N3,I-NE,4428,,,,2021-06-25,4-I-NE
446,POP_CULTURE,,A1,3723651,32,U4754375,Your pen pal from Barcelona wrote you a letter and describes the toy^ |Fidget Spinner^| that is very popular in her school at the moment. It is very distracting^ but everyone loves it. She asked you to tell her about something that is very popular in your school or community right now.Write an email in Spanish to your pen pal and describe something that is very popular in your school or community at the moment. Describe it with as much detail as you can and explain why you think it is so popular.,I,1,N3,I-NE,473,3354.0,,,2021-06-25,4-I-NE
447,POP_CULTURE,,A1,3723531,11,Q4754255,Your pen pal from Barcelona wrote you a letter and describes the toy^ |Fidget Spinner^| that is very popular in her school at the moment. It is very distracting^ but everyone loves it. She asked you to tell her about something that is very popular in your school or community right now.Write an email in Spanish to your pen pal and describe something that is very popular in your school or community at the moment. Describe it with as much detail as you can and explain why you think it is so popular.,I,1,N2,I-NE,473,,,,2021-06-25,4-I-NE
448,POP_CULTURE,<p>Una popular el elemento son telephono porque escquela esta en linea.</p>,A1,3727547,8,S4758273,Your pen pal from Barcelona wrote you a letter and describes the toy^ |Fidget Spinner^| that is very popular in her school at the moment. It is very distracting^ but everyone loves it. She asked you to tell her about something that is very popular in your school or community right now.Write an email in Spanish to your pen pal and describe something that is very popular in your school or community at the moment. Describe it with as much detail as you can and explain why you think it is so popular.,I,1,N3,I-SE,3354,,,,2021-06-25,3-I-SE
449,POP_CULTURE,,A1,3729251,15,U4759977,Your pen pal from Barcelona wrote you a letter and describes the toy^ |Fidget Spinner^| that is very popular in her school at the moment. It is very distracting^ but everyone loves it. She asked you to tell her about something that is very popular in your school or community right now.Write an email in Spanish to your pen pal and describe something that is very popular in your school or community at the moment. Describe it with as much detail as you can and explain why you think it is so popular.,I,1,N3,I-NE,2278,,,,2021-06-25,4-I-NE
450,POP_CULTURE,,A1,3729671,2,Y4760397,Your pen pal from Barcelona wrote you a letter and describes the toy^ |Fidget Spinner^| that is very popular in her school at the moment. It is very distracting^ but everyone loves it. She asked you to tell her about something that is very popular in your school or community right now.Write an email in Spanish to your pen pal and describe something that is very popular in your school or community at the moment. Describe it with as much detail as you can and explain why you think it is so popular.,I,1,N3,I-NE,473,,,,2021-06-25,4-I-NE
451,POP_CULTURE,<p>Hola!</p><p>Realmente no se que es popular en mi escuela ahora^ </p>,A1,3731311,33,Y4762037,Your pen pal from Barcelona wrote you a letter and describes the toy^ |Fidget Spinner^| that is very popular in her school at the moment. It is very distracting^ but everyone loves it. She asked you to tell her about something that is very popular in your school or community right now.Write an email in Spanish to your pen pal and describe something that is very popular in your school or community at the moment. Describe it with as much detail as you can and explain why you think it is so popular.,I,1,N4,I-SE,473,,,,2021-06-25,3-I-SE
452,POP_CULTURE,,A1,3731587,15,V4762313,Your pen pal from Barcelona wrote you a letter and describes the toy^ |Fidget Spinner^| that is very popular in her school at the moment. It is very distracting^ but everyone loves it. She asked you to tell her about something that is very popular in your school or community right now.Write an email in Spanish to your pen pal and describe something that is very popular in your school or community at the moment. Describe it with as much detail as you can and explain why you think it is so popular.,I,1,N3,I-NE,473,,,,2021-06-25,4-I-NE
453,POP_CULTURE,,A1,3711015,45,L4741347,Your pen pal from Barcelona wrote you a letter and describes the toy^ |Fidget Spinner^| that is very popular in her school at the moment. It is very distracting^ but everyone loves it. She asked you to tell her about something that is very popular in your school or community right now.Write an email in Spanish to your pen pal and describe something that is very popular in your school or community at the moment. Describe it with as much detail as you can and explain why you think it is so popular.,I,1,N3,I-NE,3354,,,,2021-06-25,4-I-NE
454,POP_CULTURE,<p>Figet Spinner es stupida. Me community el gusta TikTok. TikTok es stupida.</p>,A1,3711195,10,J4741527,Your pen pal from Barcelona wrote you a letter and describes the toy^ |Fidget Spinner^| that is very popular in her school at the moment. It is very distracting^ but everyone loves it. She asked you to tell her about something that is very popular in your school or community right now.Write an email in Spanish to your pen pal and describe something that is very popular in your school or community at the moment. Describe it with as much detail as you can and explain why you think it is so popular.,I,1,N1,I-NE,3543,,,,2021-06-25,3-I-SE
455,POP_CULTURE,,A1,3711275,13,Z4741607,Your pen pal from Barcelona wrote you a letter and describes the toy^ |Fidget Spinner^| that is very popular in her school at the moment. It is very distracting^ but everyone loves it. She asked you to tell her about something that is very popular in your school or community right now.Write an email in Spanish to your pen pal and describe something that is very popular in your school or community at the moment. Describe it with as much detail as you can and explain why you think it is so popular.,I,1,N2,I-NE,2278,,,,2021-06-25,4-I-NE
456,POP_CULTURE,,A1,3711315,8,N4741647,Your pen pal from Barcelona wrote you a letter and describes the toy^ |Fidget Spinner^| that is very popular in her school at the moment. It is very distracting^ but everyone loves it. She asked you to tell her about something that is very popular in your school or community right now.Write an email in Spanish to your pen pal and describe something that is very popular in your school or community at the moment. Describe it with as much detail as you can and explain why you think it is so popular.,I,1,N1,I-NE,3354,,,,2021-06-25,4-I-NE
457,POP_CULTURE,<p>Hola me llama Ximena^ un polular en my town es tiktok es tu sociales^ people make videos of </p>,A1,3711427,47,X4741759,Your pen pal from Barcelona wrote you a letter and describes the toy^ |Fidget Spinner^| that is very popular in her school at the moment. It is very distracting^ but everyone loves it. She asked you to tell her about something that is very popular in your school or community right now.Write an email in Spanish to your pen pal and describe something that is very popular in your school or community at the moment. Describe it with as much detail as you can and explain why you think it is so popular.,I,1,N1,I-NE,2278,3768.0,,,2021-06-25,3-I-SE
458,POP_CULTURE,,A1,3711339,10,M4741671,Your pen pal from Barcelona wrote you a letter and describes the toy^ |Fidget Spinner^| that is very popular in her school at the moment. It is very distracting^ but everyone loves it. She asked you to tell her about something that is very popular in your school or community right now.Write an email in Spanish to your pen pal and describe something that is very popular in your school or community at the moment. Describe it with as much detail as you can and explain why you think it is so popular.,I,1,N3,I-NE,3947,,,,2021-06-25,4-I-NE
459,POP_CULTURE,<p>Hola^ Algo popular en mi escuela es un |Rubic cube|. El rubic cube es algo que tienes que resolver. Hay sies ladoes y diferente colores. Tienes que resolver y poner todo los colores juntos.<br></p>,A1,3711539,43,Y4741872,Your pen pal from Barcelona wrote you a letter and describes the toy^ |Fidget Spinner^| that is very popular in her school at the moment. It is very distracting^ but everyone loves it. She asked you to tell her about something that is very popular in your school or community right now.Write an email in Spanish to your pen pal and describe something that is very popular in your school or community at the moment. Describe it with as much detail as you can and explain why you think it is so popular.,I,1,I1,I-MM,473,,,,2021-06-25,2-I-MM
460,POP_CULTURE,,A1,3712327,8,K4742663,Your pen pal from Barcelona wrote you a letter and describes the toy^ |Fidget Spinner^| that is very popular in her school at the moment. It is very distracting^ but everyone loves it. She asked you to tell her about something that is very popular in your school or community right now.Write an email in Spanish to your pen pal and describe something that is very popular in your school or community at the moment. Describe it with as much detail as you can and explain why you think it is so popular.,I,1,N2,I-NE,2278,,,,2021-06-25,4-I-NE
461,POP_CULTURE,,A1,3712863,49,B4743199,Your pen pal from Barcelona wrote you a letter and describes the toy^ |Fidget Spinner^| that is very popular in her school at the moment. It is very distracting^ but everyone loves it. She asked you to tell her about something that is very popular in your school or community right now.Write an email in Spanish to your pen pal and describe something that is very popular in your school or community at the moment. Describe it with as much detail as you can and explain why you think it is so popular.,I,1,N3,I-NE,4480,,,,2021-06-25,4-I-NE
462,POP_CULTURE,<p>Hola </p><p>lo mas es ropa como jordanes diademas y cosas asi.</p>,A1,3713019,44,S4743355,Your pen pal from Barcelona wrote you a letter and describes the toy^ |Fidget Spinner^| that is very popular in her school at the moment. It is very distracting^ but everyone loves it. She asked you to tell her about something that is very popular in your school or community right now.Write an email in Spanish to your pen pal and describe something that is very popular in your school or community at the moment. Describe it with as much detail as you can and explain why you think it is so popular.,I,1,N3,I-NE,4428,,,,2021-06-25,3-I-SE
463,POP_CULTURE,<p>en mi escula </p>,A1,3713859,37,W4744195,Your pen pal from Barcelona wrote you a letter and describes the toy^ |Fidget Spinner^| that is very popular in her school at the moment. It is very distracting^ but everyone loves it. She asked you to tell her about something that is very popular in your school or community right now.Write an email in Spanish to your pen pal and describe something that is very popular in your school or community at the moment. Describe it with as much detail as you can and explain why you think it is so popular.,I,1,N2,I-NE,2278,,,,2021-06-25,4-I-NE
464,POP_CULTURE,,A1,3715115,14,D4745451,Your pen pal from Barcelona wrote you a letter and describes the toy^ |Fidget Spinner^| that is very popular in her school at the moment. It is very distracting^ but everyone loves it. She asked you to tell her about something that is very popular in your school or community right now.Write an email in Spanish to your pen pal and describe something that is very popular in your school or community at the moment. Describe it with as much detail as you can and explain why you think it is so popular.,I,1,Below N1,I-NE,2278,3768.0,,,2021-06-25,4-I-NE
465,POP_CULTURE,,A1,3715135,4,J4745471,Your pen pal from Barcelona wrote you a letter and describes the toy^ |Fidget Spinner^| that is very popular in her school at the moment. It is very distracting^ but everyone loves it. She asked you to tell her about something that is very popular in your school or community right now.Write an email in Spanish to your pen pal and describe something that is very popular in your school or community at the moment. Describe it with as much detail as you can and explain why you think it is so popular.,I,1,Below N1,I-NE,473,,,,2021-06-25,4-I-NE
466,POP_CULTURE,,A1,3715359,1,A4745696,Your pen pal from Barcelona wrote you a letter and describes the toy^ |Fidget Spinner^| that is very popular in her school at the moment. It is very distracting^ but everyone loves it. She asked you to tell her about something that is very popular in your school or community right now.Write an email in Spanish to your pen pal and describe something that is very popular in your school or community at the moment. Describe it with as much detail as you can and explain why you think it is so popular.,I,1,N3,I-NE,4294,,,,2021-06-25,4-I-NE
467,POP_CULTURE,,A1,3715891,34,M4746228,Your pen pal from Barcelona wrote you a letter and describes the toy^ |Fidget Spinner^| that is very popular in her school at the moment. It is very distracting^ but everyone loves it. She asked you to tell her about something that is very popular in your school or community right now.Write an email in Spanish to your pen pal and describe something that is very popular in your school or community at the moment. Describe it with as much detail as you can and explain why you think it is so popular.,I,1,N3,I-NE,2278,,,,2021-06-25,4-I-NE
468,POP_CULTURE,<p>Algo muy popular en mi escuela en este momento es TikTok. TikTok es un servico de redes sociales de video compartido que se utiliza para hacer vídeos de corta duración desde quince segundos y un minuto cong géneros como danza y comedia más comúnmente utilizados. Creo que es tan popular debido a la cora ventana de tiempo^ permitiendo que muchos videos sean vidos en rápida sucessión^ y se extienden más de lo que lo harían si fueran mas largos.</p>,A1,3715903,41,Q4746240,Your pen pal from Barcelona wrote you a letter and describes the toy^ |Fidget Spinner^| that is very popular in her school at the moment. It is very distracting^ but everyone loves it. She asked you to tell her about something that is very popular in your school or community right now.Write an email in Spanish to your pen pal and describe something that is very popular in your school or community at the moment. Describe it with as much detail as you can and explain why you think it is so popular.,I,1,I2,I-MF,2278,,,,2021-06-25,1-I-MF
469,POP_CULTURE,<p>Hola! Me popular es Xbox. Xbox's figuras es rectangulo y colores es Negro y blanco. Familia plays it when they're Feliz y avergonzado. Xbox makes familia sorprenido^ Chistoso^ y Animado.</p>,A1,3715951,30,W4746289,Your pen pal from Barcelona wrote you a letter and describes the toy^ |Fidget Spinner^| that is very popular in her school at the moment. It is very distracting^ but everyone loves it. She asked you to tell her about something that is very popular in your school or community right now.Write an email in Spanish to your pen pal and describe something that is very popular in your school or community at the moment. Describe it with as much detail as you can and explain why you think it is so popular.,I,1,N3,I-NE,4294,,,,2021-06-25,2-I-MM
470,POP_CULTURE,,A1,3716375,31,C4746715,Your pen pal from Barcelona wrote you a letter and describes the toy^ |Fidget Spinner^| that is very popular in her school at the moment. It is very distracting^ but everyone loves it. She asked you to tell her about something that is very popular in your school or community right now.Write an email in Spanish to your pen pal and describe something that is very popular in your school or community at the moment. Describe it with as much detail as you can and explain why you think it is so popular.,I,1,N3,I-NE,3354,,,,2021-06-25,4-I-NE
471,POP_CULTURE,<p><br></p><p>Hola^ </p><p>Algo popular en la escuelo son los videojuegos que son nuevos.</p><p>Los juegos que acaban de salir suelen ser frescos y divertidos de jugar con bueno calidad.</p><p><br></p><p>Espero que esto ayude^ Taj</p>,A1,3716471,21,C4746811,Your pen pal from Barcelona wrote you a letter and describes the toy^ |Fidget Spinner^| that is very popular in her school at the moment. It is very distracting^ but everyone loves it. She asked you to tell her about something that is very popular in your school or community right now.Write an email in Spanish to your pen pal and describe something that is very popular in your school or community at the moment. Describe it with as much detail as you can and explain why you think it is so popular.,I,1,I1,I-MM,2278,,,,2021-06-25,2-I-MM
472,POP_CULTURE,<p>Hola!! algo muy popular en mi escuela es Tik tok. Es una aplicación donde puedes hacer doblajes y bailar canciones puedes a punto de veiws y divertida tik toks. Cero que es popular porque hay gente famosa allí y se puede divertirse. Tik Tok incluso recomendar otros videos que te pueden gustar </p>,A1,3716555,38,P4746895,Your pen pal from Barcelona wrote you a letter and describes the toy^ |Fidget Spinner^| that is very popular in her school at the moment. It is very distracting^ but everyone loves it. She asked you to tell her about something that is very popular in your school or community right now.Write an email in Spanish to your pen pal and describe something that is very popular in your school or community at the moment. Describe it with as much detail as you can and explain why you think it is so popular.,I,1,I1,I-SE,3543,,,,2021-06-25,2-I-MM
473,POP_CULTURE,,A1,3716711,12,G4747051,Your pen pal from Barcelona wrote you a letter and describes the toy^ |Fidget Spinner^| that is very popular in her school at the moment. It is very distracting^ but everyone loves it. She asked you to tell her about something that is very popular in your school or community right now.Write an email in Spanish to your pen pal and describe something that is very popular in your school or community at the moment. Describe it with as much detail as you can and explain why you think it is so popular.,I,1,N3,I-NE,3354,,,,2021-06-25,4-I-NE
474,POP_CULTURE,,A1,3716831,16,R4747171,Your pen pal from Barcelona wrote you a letter and describes the toy^ |Fidget Spinner^| that is very popular in her school at the moment. It is very distracting^ but everyone loves it. She asked you to tell her about something that is very popular in your school or community right now.Write an email in Spanish to your pen pal and describe something that is very popular in your school or community at the moment. Describe it with as much detail as you can and explain why you think it is so popular.,I,1,N3,I-NE,4294,,,,2021-06-25,4-I-NE
475,POP_CULTURE,,A1,3717059,8,D4747399,Your pen pal from Barcelona wrote you a letter and describes the toy^ |Fidget Spinner^| that is very popular in her school at the moment. It is very distracting^ but everyone loves it. She asked you to tell her about something that is very popular in your school or community right now.Write an email in Spanish to your pen pal and describe something that is very popular in your school or community at the moment. Describe it with as much detail as you can and explain why you think it is so popular.,I,1,N3,I-NE,4428,,,,2021-06-25,4-I-NE
476,POP_CULTURE,,A1,3717863,31,T4748203,Your pen pal from Barcelona wrote you a letter and describes the toy^ |Fidget Spinner^| that is very popular in her school at the moment. It is very distracting^ but everyone loves it. She asked you to tell her about something that is very popular in your school or community right now.Write an email in Spanish to your pen pal and describe something that is very popular in your school or community at the moment. Describe it with as much detail as you can and explain why you think it is so popular.,I,1,N3,I-NE,4428,,,,2021-06-25,4-I-NE
477,POP_CULTURE,,A1,3718055,23,S4748395,Your pen pal from Barcelona wrote you a letter and describes the toy^ |Fidget Spinner^| that is very popular in her school at the moment. It is very distracting^ but everyone loves it. She asked you to tell her about something that is very popular in your school or community right now.Write an email in Spanish to your pen pal and describe something that is very popular in your school or community at the moment. Describe it with as much detail as you can and explain why you think it is so popular.,I,1,N1,I-NE,3354,,,,2021-06-25,4-I-NE
478,POP_CULTURE,,A1,3718263,15,Y4748603,Your pen pal from Barcelona wrote you a letter and describes the toy^ |Fidget Spinner^| that is very popular in her school at the moment. It is very distracting^ but everyone loves it. She asked you to tell her about something that is very popular in your school or community right now.Write an email in Spanish to your pen pal and describe something that is very popular in your school or community at the moment. Describe it with as much detail as you can and explain why you think it is so popular.,I,1,N3,I-NE,4428,,,,2021-06-25,4-I-NE
479,POP_CULTURE,<p>hola</p><p><br></p>,A1,3718479,30,Q4748819,Your pen pal from Barcelona wrote you a letter and describes the toy^ |Fidget Spinner^| that is very popular in her school at the moment. It is very distracting^ but everyone loves it. She asked you to tell her about something that is very popular in your school or community right now.Write an email in Spanish to your pen pal and describe something that is very popular in your school or community at the moment. Describe it with as much detail as you can and explain why you think it is so popular.,I,1,N3,I-NE,4428,,,,2021-06-25,4-I-NE
482,TRAVEL,<p>Cuando vayas a vacation^ puedes usar un avión^ carro^ o autobús. Si viajas lejo^ es mejor para usar un avión pero cuesta mucho dinero. Para lugares más cercas es mejor usar un carro o autobús. Los carros no pueden pasar las cosas de agua</p>,B2,3735793,56,T4767629,For your Spanish class^ you are preparing a short report on travel.  Your teacher asks you to write about the following topic below for your report. Going on vacation is so much fun^ but getting there isn’t always easy.  Describe some different ways you can get to a vacation destination.  Then^ describe what is positive or negative about each way to travel.,I,1,I4,,3947,,,,2021-06-25,2-I-MM
0,ACTIVITIES,<p>Mi gusta los deportes^ un balconescto^ un dormir.</p>,A2,3746414,27,Q4785898,Your penpal in Spain wants to know what students do during the summer where you are.Write an email to your penpal. Tell her what kinds of activities you or your classmates do during the summer where you live. Give as much information as possible.,N,1,N1,N-SE,4456,,,,2021-06-25,N-MM
1,ACTIVITIES,<p>Mi favorito con amgios es correr en la bosque y ver los animales y dibujar con muy interesante colors.</p>,A2,3746521,24,X4786385,Your penpal in Spain wants to know what students do during the summer where you are.Write an email to your penpal. Tell her what kinds of activities you or your classmates do during the summer where you live. Give as much information as possible.,N,1,N2,N-MM,4127,,,,2021-06-25,N-MF
2,ACTIVITIES,<p>Hola mi nombra es Jeremiah^ mi amigos y iremos a la playa y el parque para venmos.</p>,A2,3746536,36,S4786400,Your penpal in Spain wants to know what students do during the summer where you are.Write an email to your penpal. Tell her what kinds of activities you or your classmates do during the summer where you live. Give as much information as possible.,N,1,N3,N-MF,3400,,,,2021-06-25,N-MF
3,ACTIVITIES,<p>Hola comé estas^</p><p>Yo vidas en Baltimore Maryland y ustavos practicar Fútbol Americano y es muy divetrido. Mi y mi amigos gusta video juegos y ir la cine. Yo soy muy altheltico y creativo^ yo soy artistica y athlete.</p>,A2,3746551,32,R4786415,Your penpal in Spain wants to know what students do during the summer where you are.Write an email to your penpal. Tell her what kinds of activities you or your classmates do during the summer where you live. Give as much information as possible.,N,1,N4,,3400,,,,2021-06-25,N-MF
4,ACTIVITIES,<p>Hola! Mi verano es muy divertido. Yo jugar el baloncesto y videojuegos. Me gusta la piscina y la playa^ porque me gusta agua. Mi familia hacer la vacaciones de bahamas.</p><p>Que gusta hacer?</p><p>gracias^ </p><p>Amari</p>,A2,3746554,19,V4786418,Your penpal in Spain wants to know what students do during the summer where you are.Write an email to your penpal. Tell her what kinds of activities you or your classmates do during the summer where you live. Give as much information as possible.,N,1,N3,N-MM,3543,,,,2021-06-25,N-MF
5,ACTIVITIES,<p>Estudantes en el summer te gusta mucho comer  por icecream.  Personas me gusta un casa .</p>,A2,3746587,28,S4786485,Your penpal in Spain wants to know what students do during the summer where you are.Write an email to your penpal. Tell her what kinds of activities you or your classmates do during the summer where you live. Give as much information as possible.,N,1,N2,N-MM,3947,,,,2021-06-25,N-MF
6,ACTIVITIES,<p>Hola! Es favorito actividad es dibujar y animaccion. Me gusta es video juegas el amigos y solo. Es divertido el futball.</p>,A2,3746596,18,P4786494,Your penpal in Spain wants to know what students do during the summer where you are.Write an email to your penpal. Tell her what kinds of activities you or your classmates do during the summer where you live. Give as much information as possible.,N,1,N3,N-MF,3400,,,,2021-06-25,N-MF
7,ACTIVITIES,<p>En summer^ Mis amigos y yo vive el television^ jugar baloncesto y beisbol y  nadar.</p>,A2,3746602,12,C4786500,Your penpal in Spain wants to know what students do during the summer where you are.Write an email to your penpal. Tell her what kinds of activities you or your classmates do during the summer where you live. Give as much information as possible.,N,1,N2,N-MM,3543,,,,2021-06-25,N-MF
44,FOOD,<p>Hola^ </p><p>Yo estoy mucho bien for tu visit. mi favorito food es ittaliano spaggetti un agua</p><p>mi favoruite es juice verde apple </p>,A1,3746509,9,C4786373,Your penpal in Spain is looking forward to visiting you. He loves food and wants to know what people normally eat where you live.Write a message to your penpal describing what kinds of food you typically eat. Tell him what foods you eat and when you eat them. Give as much information as possible.,N,1,N3,N-MM,3400,,,,2021-06-25,N-SE
47,FOOD,<p>Yo comer desayuno for breakfast^ Yo comer burger for lunch and yo comer soul food for dinner </p>,A1,3746445,26,P4786047,Your penpal in Spain is looking forward to visiting you. He loves food and wants to know what people normally eat where you live.Write a message to your penpal describing what kinds of food you typically eat. Tell him what foods you eat and when you eat them. Give as much information as possible.,N,1,N1,N-MM,3400,,,,2021-06-25,N-SE
48,FOOD,<p>done vivo solemos comer cosas como pollo^ macarrones ^ paescado.  tambien comemos pavoy relleno y pan e maiz pro eso es en accon de gacias</p>,A1,3746433,27,V4786035,Your penpal in Spain is looking forward to visiting you. He loves food and wants to know what people normally eat where you live.Write a message to your penpal describing what kinds of food you typically eat. Tell him what foods you eat and when you eat them. Give as much information as possible.,N,1,I1,,3543,,,,2021-06-25,N-MF
49,FOOD,<p>Hola mi amigo </p><p>Me gusta favorito food es fruitos ^ es en Americano eat rapidido food y lots of choclato's .</p><p>Me favorito food persona es fruitos ^ fresha saladas ^ itialian food ^ y rizo </p>,A1,3746396,13,G4785880,Your penpal in Spain is looking forward to visiting you. He loves food and wants to know what people normally eat where you live.Write a message to your penpal describing what kinds of food you typically eat. Tell him what foods you eat and when you eat them. Give as much information as possible.,N,1,N3,N-MF,3400,,,,2021-06-25,N-MM
50,FOOD,,A1,3746384,0,R4785868,Your penpal in Spain is looking forward to visiting you. He loves food and wants to know what people normally eat where you live.Write a message to your penpal describing what kinds of food you typically eat. Tell him what foods you eat and when you eat them. Give as much information as possible.,N,1,Below N1,N-NE,4480,,,,2021-06-25,N-NE
51,FOOD,<p>holla^ comer en el Maryland es simples^ y Mcdonalds^ Chickfila^ Wendys^ y rapido comer. mi^ comer es el pollo y agua. </p>,A1,3746354,33,B4785838,Your penpal in Spain is looking forward to visiting you. He loves food and wants to know what people normally eat where you live.Write a message to your penpal describing what kinds of food you typically eat. Tell him what foods you eat and when you eat them. Give as much information as possible.,N,1,N2,N-MM,4480,,,,2021-06-25,N-MF
52,FOOD,<p>Yo como algo arroz y sopa.</p>,A1,3737290,16,M4769825,Your penpal in Spain is looking forward to visiting you. He loves food and wants to know what people normally eat where you live.Write a message to your penpal describing what kinds of food you typically eat. Tell him what foods you eat and when you eat them. Give as much information as possible.,N,1,N3,N-MF,4294,,,,2021-06-25,N-MM
53,FOOD,<p>I typically eat hamburgers^ fries^ pasta^ tacos^ noodles^ chicken^ ribs^ chips^ gummy bears^ crackers^ cookies^ subs^ pizza^ pancakes^ eggs^ bacon^ sauage^ and waffles. I usually eat those foods for dinner time^ snack time^ lunch time and breakfast time.</p>,A1,3746566,35,J4786464,Your penpal in Spain is looking forward to visiting you. He loves food and wants to know what people normally eat where you live.Write a message to your penpal describing what kinds of food you typically eat. Tell him what foods you eat and when you eat them. Give as much information as possible.,N,1,Below N1,N-NE,4470,,,,2021-06-25,N-NE
