59,TECHNOLOGY,<p>Hola mi amigo^</p><p>¿Qu tal? Espero que te visito pronto entonces podemos hablar mas sobre este topico pero voy a responder a tu pregunta aqui. En mi pais y comunidad^ hay muchas eventos diferentes que celebramos como la dia de la independencia en cuatro de Julio que celebramos porque tenemos amor para nuestro pais. Cuatro de Julio es el dia que padres de nuestro pais escribieron la declaracion de nuestro independencia en 1776. Una otra evento que celebramos es Thanksgiving cuando vamos a la casa de nuestro abuelos donde comer comidas y les dicimos gracias para cada cosa que nuestro familia hizo para nosotros. Un otra evento importante es Holloween cuando ponemos ropas especial y horrofico y vamos a otras cosas para colectar dulces. Como tu sabes^ yo soy de ambos de los estados unidos y iran entonces celebro Nowruz que es un celebracion de Iran en Mayo y su duracion es 13 dias cuando vamos a las casas de nuestro familia y dan regalos y celebramos la naturaleza. En mi lengua^ Nowruz simplemente significa un nueva dia y es mi celebracion favorito. ¿Cuales son unos eventos que tu celebras y como celebras? <br></p><p>Adios^</p><p>Sasan Sedighi</p>,A2,3744636,83,B4781354,Your penpal wrote to you because he wants to learn more about your culture. He wants to learn about the different customs and traditions where you are.Write an email to your penpal. Describe an activity related to a national holiday^ a local event^ or a family tradition. Tell your penpal as much as you can about it. ,I,1,I4,I-MM,2278,143.0,3543.0,4587.0,2021-06-30,1-I-MF
60,TRAVEL,,A1,3743708,29,A4779453,For a class project you are looking up information online about visiting Ecuador. You find the contact information for a travel agent in Ecuador on a website. Send the travel agent an email to find out more information.Write the part of the email to the travel agent in which you ask many questions to find out information. Write questions that will help you learn more about visiting this country.,I,1,N3,I-NE,4294,,,,2021-06-30,4-I-NE
61,ANIMALS,<p>un perro es muy divertido^ pero necesitar un mucho trabajar. el beneficio es mejor que el inconveniente. un perro es muy saludable porque tú hace caminar.  jugar con  un perro es muy saludable y relajante con perro hace tú más feliz. perros son un exelente familia mascota y bien con niño^ perros son ineligentes tambien. Un perro puede ver cuando tú triste^ y intenta a ayuda. pero perros necessitar un mucho tabajar. perros necessitar ser limipiar tras. tú necessitar a alimentar el perro. perros son un exelente mascota^ pero necessitar muchos trabajar.</p>,A1,3730587,9099,S4761313,Your pen pal wants to get a new pet and has asked for your suggestions. Write an email making a pet recommendation for your pen pal. Describe in this email why you like the pet you are recommending. Explain positive and negative aspects of having this particular animal as a pet. ,I,1,I4,I-MF,4294,,,,2021-06-30,1-I-MF
62,CAREERS,<p>Hola^</p><p>Cuando gruaduo de la universidad^ seré una psicóloga. También me encanta ayudar a otras personas^ y quiero hacer eso por el resto de mi vida. Cuando tenía 8 años^ tambien quiso ser una maestra^ pero ahora tengo planes diferentes. Pienso que la salud mental es muy importante^ pero no recibe bastante attencion. Cuando ser psicóloga^ ayudaré a estudiantes de colegio y ninos de escuela primaria. En el mundo hoy^ escuela puede causar muchos problemas mentales^ como el estrés^ y quiero ser parte de la solucion. Voy a hacer todo que puedo para que la generacion futura no sufra como yo. ¿Que piensas sobre el problema de la salud mental?</p><p>-Erin Donahue</p>,B2,3735681,73,D4767517,Your pen pal from Mexico wants to know what you want to do when you grow up. She sent you an email about how she loves school^ loves helping people^ and wants to teach Spanish.Write an email to your pen pal describing your dream job. Explain to her why you want to do this job. Be as specific as you can.,I,1,A,,473,,,,2021-06-30,1-I-MF
63,CAREERS,<p>¡A mi amigo de Mexíco^ hola! Me gusto que tú quieres ser un profesor. Pero^ no es mi ocupación ideal. Quiero que una persona que viaja la mundo! No sé que exactamente cuál trabajo es nesesito para hacer esto. ¡Es muy importante para mi ver todos los lugares y los tradiciones y culturas de estes personas! Algunes lugares quiero ver son Italia^ Francia^ Grecia^ MexÍco^ Hawaii^ y mas! Todos de estos tienen diferentes comida^ languas^ ropa^ que es muy especÍal. Ádemas^ mucho gusto los aviónes y aeropuertos asÍ es muy facÍ viajar para mi. Solomente^ el cosa mala es el precio de todos vacaciones. ¡Con suerte yo buscó vuelos baratos! ¡Me encanta estar en mi casa con mi familia^ pero hay muchas diferentes lugares para explorar!</p>,B2,3735717,61,U4767553,Your pen pal from Mexico wants to know what you want to do when you grow up. She sent you an email about how she loves school^ loves helping people^ and wants to teach Spanish.Write an email to your pen pal describing your dream job. Explain to her why you want to do this job. Be as specific as you can.,I,1,I4,,3400,4141.0,,,2021-06-30,1-I-MF
66,CAREERS,<p>Hola amiga. Para mi trabajo de ensueño me gustaría ser un jugar de fútbol profesional. Empece a jugar al fútbol cuando tenía cinco años y ahora a los diecesiete todavía me encanta jugar al deporte. Cada día^ yo veo partidos de fútbol y mi jugador favorito Lionel Messi. Cuando veo los partidos and las habilidades de los jugadores^ yo deseo ser como ellos y eventualmente jugar en los mismos competiciones. Quiero hacer este trabajo porque los otros beneficios también. Si soy un jugador de fútbol profesional^ puedo viajar por el mundo^ ver lugares diferentes y encontrar personas nuevas. También^ si soy un jugador de fútbol profesional^ haré mucho dinero y  puede usar ese dinero para ayudar a muchas otras personas. Finalmente^ quiero jugar fútbol porque me gusta la competencia y desafíos que están en el deporte. Quiero jugar fútbol en mi futuro porque creo que fútbol es un deporte que puede unirse muchas personas y aumentar un mundo muy positivo.</p>,B2,3735701,1548,R4767537,Your pen pal from Mexico wants to know what you want to do when you grow up. She sent you an email about how she loves school^ loves helping people^ and wants to teach Spanish.Write an email to your pen pal describing your dream job. Explain to her why you want to do this job. Be as specific as you can.,I,1,I5,,3947,,,,2021-06-30,1-I-MF
67,CAREERS,<p>íQuerida amiga^</p><p>Espero que todo este bien! Al igual que a ti a mi me encanta la escuela! Y ayudar a la gente^ pero solo aveces JAJA. Es una broma! SabÍas que mi mama enseña español! Pero si^ como me preguntastes mi profesion ideal seria ser psÍcologa. Hace como 2 años a mi me empezo a interesar más cosas así^ con como las personas piensan y si todos de verdad al final del dia somos iguales o no^ y mucho más. Otra razon por la cual me interesa este trabajo es porque en mi familia^ especificamente de parte de mi mama^ hay mucho que ha pasado. Tengo tias muy malas que hablan detrás de las espaldas sobre sus hermanos y familia complete y despues se le sonrían en la cara. Tengo una tia que le tiene pura envidia a mi mama que no le ha hecho nada. Esta la hija de esa tia mia^ mi prima^ no le habla a mi mama para nada por literalmente ninguna razon. Son muy raros y tienen mucho dolor y resentimiento y quiero saber porque piensan o creen que eso es bien. Recientemente ha descubrido que esa tia mia y esa prima tienen mucho parecimiento de esa forma toxica y de lo que hablan como mi propia mama y abuela. Lo que eso signficia es que mi abuela que es la mama de todos^ empezo todo esto y todos sus hijos son^ hablan^ y piensan de una manera horrible. Mi trabajo es descubrir mas sobre mi familia^ y hasta de yo misma y como yo pienso y como esta familia me ha influido. Esto es muy commún y lo odio. No debe ser asi y en mi familia lo voy acabar. Honestamente^ de parte de mi papa lo mas seguro es similar y mi mente no puede mas. Hay^ que fascinante el celebro y todo lo de una persona verdad. Quiero ayudar a mas personas en situaciones similares a la mia o peor. Quiero parar para siempre el circulo de trauma de las generaciones. No puedo mas y no se como mi familia puede. Gracias por interesarte en mi!</p><p>Hasta pronto chica!</p><p>Alanys Rivera </p>,B2,3735741,16,M4767577,Your pen pal from Mexico wants to know what you want to do when you grow up. She sent you an email about how she loves school^ loves helping people^ and wants to teach Spanish.Write an email to your pen pal describing your dream job. Explain to her why you want to do this job. Be as specific as you can.,I,1,A,,3400,,,,2021-06-30,1-I-MF
68,CAREERS,<p>Hola^</p><p>¡Esto es fantastico! Yo también quiero ser una maestra de español. Esto es my trabaja de mis sueños. Cuando tenía trece años yo sabo que quiero ser una maestra de español. En la escuela de elementaria yo tomé my primer clase de español y me encanta todo lo que yo aprendí. Todos las clases de español que yo tomé ser mucho dirvertido. </p><p>Yo quiero hacer esto trabajo por muchos razones. Primer^ yo quiero ser una maestra de español porque me encanta español. Me encanta aprender todo sobre los países hispanohablente^ la lengua^ como hablar en una manera diferente^ y como comunicar con personas diferentes. Español es muy interesante a mí y quiero compartir mi amar para la lengua. Además^ me encanta trabajar con niños. Yo tengo un conección con los niños y sabe como hablar con los niños. Pienso que podría los eñsenar y tengo divertido porque me gusta ser con niños. Ultimo^ yo quiero ser una maestra de español a causa de que todos mis profesores de españoles que yo tuve. Cada profesor que yo tuve hacer la clase y el aprende muy dirvertido. Los profesores me muestran como interesante español es y como dirvertido puede ser enseñar otras personas.</p><p><br></p>,B2,3735761,58,U4767597,Your pen pal from Mexico wants to know what you want to do when you grow up. She sent you an email about how she loves school^ loves helping people^ and wants to teach Spanish.Write an email to your pen pal describing your dream job. Explain to her why you want to do this job. Be as specific as you can.,I,1,I5,,4294,4141.0,,,2021-06-30,1-I-MF
69,CAREERS,<p>Cuando sea grande^ quiero ser una artista. Quiero hacer esta porque siempre me ha apasionado sobre arte. Desde pequeña^ he estado dibujando. Además^ quiero compartir mensajes importantes al mundo a través de mi arte. Creo que el arte es una excelente manera de compartir ideas y me gustaría hacer arte que apoye causas importantes como el activismo ambiental^ especialmente porque el arte no tiene barreras idiomáticas^ para que todos puedan entenderlo y aprender de él. Sin embargo^ hacer feliz a la gente a través de mi arte también es mi objetivo. Si un personaje hace sonreír a alguien^ quiero dibujar ese personaje para él. Es importante que mi arte impacte a las personas^ pero también las haga sentir bien. Sé que los artistas no hacen mucho dinero^ pero el dinero no me importa. Mientras hago lo que amo^ soy feliz^ por lo que ser un artista sería un sueño. ¡Por supuesto^ ser famoso sería bueno^ también! </p>,B2,3735753,52,L4767589,Your pen pal from Mexico wants to know what you want to do when you grow up. She sent you an email about how she loves school^ loves helping people^ and wants to teach Spanish.Write an email to your pen pal describing your dream job. Explain to her why you want to do this job. Be as specific as you can.,I,1,A,,4294,,,,2021-06-30,1-I-MF
70,CAREERS,<p>Hola amiga!</p><p>Qué genial! La verdad todavía estoy decidiendo en lo que quiero ser cuando sea grande. Yo quiero estudiar en ser enfermera. Me encanta la idea de ayudar a la gente cuando estan herídos y saber más del cuerpo humano. Puedo aprender como ayudar a los heridos y me encanta hablar con la gente. Ser enfermera se suena muy interesante y estudiar diferente técnicos en como recuperar a un herído. Eh escuchado que puedes conocer mucha gente y aprender no solo en las heridas pero el cuerpo humano y cómo funciona. A mí me fascina como funciona nuestros cuerpos. Igual quiero estudair la criminología. Eh estudiado y leí muchas historias y casos de personas que han asesinado^ robaron^ o han secuestrado gente. Me encanta ver las cosas que ayudan a los investigadores para encontrar o resolver un crimen. Aprendí que hay muchas cosas que la gente no pone atención que puede ayudar a encontrar al criminal. </p><p>Hablemos pronto!</p><p> Sinceramente^ Selena</p>,B2,3738020,60,A4770818,Your pen pal from Mexico wants to know what you want to do when you grow up. She sent you an email about how she loves school^ loves helping people^ and wants to teach Spanish.Write an email to your pen pal describing your dream job. Explain to her why you want to do this job. Be as specific as you can.,I,1,I5,,4428,,,,2021-06-30,1-I-MF
79,COMMUNICATION,,A1,3724319,19,E4755043,A new Spanish exchange student is nervous about giving his first oral presentation in class next week. He wants to know about student presentations  in your school.Write him an email telling him about the different types of presentations students make in class and what they are like.,I,1,N3,I-NE,3389,,,,2021-06-30,4-I-NE
80,COMMUNICATION,,A1,3724355,29,W4755079,A new Spanish exchange student is nervous about giving his first oral presentation in class next week. He wants to know about student presentations  in your school.Write him an email telling him about the different types of presentations students make in class and what they are like.,I,1,N2,I-NE,3389,,,,2021-06-30,4-I-NE
81,COMMUNICATION,,A1,3725103,20,P4755827,A new Spanish exchange student is nervous about giving his first oral presentation in class next week. He wants to know about student presentations  in your school.Write him an email telling him about the different types of presentations students make in class and what they are like.,I,1,N3,I-NE,3389,,,,2021-06-30,4-I-NE
82,COMMUNICATION,,A1,3727131,38,L4757856,A new Spanish exchange student is nervous about giving his first oral presentation in class next week. He wants to know about student presentations  in your school.Write him an email telling him about the different types of presentations students make in class and what they are like.,I,1,N3,I-NE,3389,,,,2021-06-30,4-I-NE
83,COMMUNICATION,,A1,3729319,13,H4760045,A new Spanish exchange student is nervous about giving his first oral presentation in class next week. He wants to know about student presentations  in your school.Write him an email telling him about the different types of presentations students make in class and what they are like.,I,1,N3,I-NE,4294,,,,2021-06-30,4-I-NE
84,COMMUNICATION,,A1,3730347,9,V4761073,A new Spanish exchange student is nervous about giving his first oral presentation in class next week. He wants to know about student presentations  in your school.Write him an email telling him about the different types of presentations students make in class and what they are like.,I,1,N3,I-NE,4294,,,,2021-06-30,4-I-NE
86,COMMUNICATION,<p>Presentaciónes son mas estresante^ pero yo creer en tú. Más estudiantes hacer Powerpoints^ hay son diapositivas con el imformación te son presentar. Usualmente estos son fácil y comprensible. Usualmente el estudiante es frente a el clase y hablar. Algún estudiantes hacer Kahoots!^ Kahoots! son muy divertido^ pero necesita muchos trabajo. Hay son pequeño cuestionarios ese hacen otras estudiantes recordar el hechos^ usualmente el estudiantes aprenderá por perder y recordar más. Kahoots! son muy competitivo. El final presentaciónes es lectura ensayo. Usualmente hay son bajo y tener muchos hechos. El estudiante hablar a el clase en el frente. No te preocupes! estará bien.<br></p>,A1,3730587,9099,S4761313,A new Spanish exchange student is nervous about giving his first oral presentation in class next week. He wants to know about student presentations  in your school.Write him an email telling him about the different types of presentations students make in class and what they are like.,I,1,I4,I-MF,4294,,,,2021-06-30,1-I-MF
87,COMMUNICATION,,A1,3711899,18,N4742234,A new Spanish exchange student is nervous about giving his first oral presentation in class next week. He wants to know about student presentations  in your school.Write him an email telling him about the different types of presentations students make in class and what they are like.,I,1,N3,I-NE,3389,,,,2021-06-30,4-I-NE
88,COMMUNICATION,,A1,3713247,3,X4743583,A new Spanish exchange student is nervous about giving his first oral presentation in class next week. He wants to know about student presentations  in your school.Write him an email telling him about the different types of presentations students make in class and what they are like.,I,1,N3,I-NE,3389,,,,2021-06-30,4-I-NE
89,COMMUNICATION,,A1,3717851,12,T4748191,A new Spanish exchange student is nervous about giving his first oral presentation in class next week. He wants to know about student presentations  in your school.Write him an email telling him about the different types of presentations students make in class and what they are like.,I,1,N2,I-NE,4294,,,,2021-06-30,4-I-NE
90,DIRECTIONS,<p>Hola!</p><p>Es gran placer en conocerlo! Le voy a explicar cómo sacar un libro de la biblioteca. Cuando entras la biblioteca hay secciones de diferentes géneros de libros y puedes ir a un seccion y escoger el libro que más te interesa leer.  Creo que te dieron una tarjeta que contiene tú nombre y es como tu ID de la escuela. Con tu ID puedes ir a una computadora en frente y en el libro hay un código de barras que escaneas con un escáner grís. Despues escaneas tu ID y la computadora va collecionar la informacion de el libro que escogiste y te va decir cuanto tiempo tienes para regresar el libro. Espero que esto te ayudo!</p><p>Sinceramente^ Selena</p>,B2,3738020,60,A4770818,You are emailing an exchange student from Costa Rica who is new to your school. This student loves to read and wants to know how to borrow books from a library.Write an email in which you explain how to check out books from a library. Be as specific as you can and include details and instructions that will help the new exchange student check out books and use the library.,I,1,I5,,4428,,,,2021-06-30,1-I-MF
91,DIRECTIONS,<p>Para poder tomar prestados libros de una biblioteca^ primero debe obtener un libro. Casi todos los libros son para uso público^ así que no tengas miedo. Luego^ deberías buscar un bibliotecario. Por lo general^ hay uno en la recepción y tienen etiquetas con su nombre o usan ropa que les permite saber quiénes son. Después de encontrar uno^ pregúnteles: |¿Puedo consultar este libro?|. Déjeles que le quiten el libro y lo escaneen. Hacen esto para saber quién tiene el libro y cuándo lo sacaron^ para poder realizar un seguimiento de él. Recupera el libro cuando te lo devuelvan. Luego^ puede salir de la biblioteca y leerlo^ pero debe devolverlo dentro de un período de tiempo (generalmente unas pocas semanas). A veces^ la biblioteca le permitirá escanear el libro^ en |self-checkout|. Muchos de estos son diferentes según la biblioteca a la que vayas^ así que lee las instrucciones que los acompañan. También^ puede pedirle a un bibliotecario que le ayude a aprender a utilizar uno. ¡Feliz lectura! </p>,B2,3735753,52,L4767589,You are emailing an exchange student from Costa Rica who is new to your school. This student loves to read and wants to know how to borrow books from a library.Write an email in which you explain how to check out books from a library. Be as specific as you can and include details and instructions that will help the new exchange student check out books and use the library.,I,1,A,,4294,,,,2021-06-30,1-I-MF
92,DIRECTIONS,<p>Holá^ </p><p>Tuviste una buena pregunta sobre el processo en la biblioteca. Puedo describir como conseguir libros de la biblioteca de la escuela. Para conseguir un libro de la biblioteca^ necesitas tu carta de identidad de la escuela. Cuando llegues a la escuela en tu primer día^ un profesor en la oficina a la fronte de la escuela^ va a darte tu carta que dije que tu eres un miembro de la escuela. Trae esta carta a la biblioteca y siempre ten la carte en su mochilla. Cuando llegues a la biblioteca^ encontras el libro que quieres. Con esto libro^ vas a la centro de la biblioteca a la mesa con Maestra Poon. Aquí^ dale su libro y su carta de identidad a la maestra^ ella va a chequa los dos cosas^ escribe su nombre y su libro en su computadora y date una fecha para venir a la biblioteca con su libro. Esto es todo para conseguir un libro. </p><p>Para dar el libro a la biblioteca cuando lo terminas^ regresa a la biblioteca^ pon el libro en el mesa que tiene las palabras ¨return here¨^ y esto es todo para regrasar el libro. También^ cuando tu eres en la biblioteca^ puedes ver el seción con las computadores^ el espacio siliencio para trabajar^ y las oficinas para los reuniones de estudiantes y profesores. </p><p>Esto es todo sobre la biblioteca.</p>,B2,3735761,58,U4767597,You are emailing an exchange student from Costa Rica who is new to your school. This student loves to read and wants to know how to borrow books from a library.Write an email in which you explain how to check out books from a library. Be as specific as you can and include details and instructions that will help the new exchange student check out books and use the library.,I,1,I5,,4294,4141.0,,,2021-06-30,1-I-MF
93,DIRECTIONS,<p>Buenas^ nuevo amigo!</p><p> Lo que tienes que hacer para sacar un libro de la biblioteca es facil! Vas y encuentras un libro o libros que te gusten^ luego vas al frente donde esta la mesa del bibliotecario y lo mas seguro veras una linea donde van a ver otros estudiantes como tú esperando a llevarse el libro a casa! Vas ahi y haces la fila. No hagas cola! Despues cuando llegues al frente y te atiendan le entregas tu libro^ le enseñas tu identificacion y ellos hacen lo demas! Los bibliotecarios te dan tu respectivo libro y te puedes ir de la biblioteca. Tambien como puedes usar la biblioteca es querdarte ahÍ y explorar todos los libros. Puedes sentarte y relejarte y leer o usar la computadora o internet sin ningún problema. Pasear por la biblioteca y pedir ayuda a cualquiera. Hasta puedes hacer nuevas amistades! Especificamente no te olvides sacar libros importantes que vayas usar como libros para ayudarte aprender el nuevo idioma para poder comunicarnos mejor. Estoy muy feliz de averte conocido y tener el privilegio para ayudarte! Dejame saber si necesitas algo mas!! Hablamos pronto!</p><p><br></p><p>Gracias^</p><p>Alanys Rivera</p>,B2,3735741,16,M4767577,You are emailing an exchange student from Costa Rica who is new to your school. This student loves to read and wants to know how to borrow books from a library.Write an email in which you explain how to check out books from a library. Be as specific as you can and include details and instructions that will help the new exchange student check out books and use the library.,I,1,A,,3400,,,,2021-06-30,1-I-MF
94,DIRECTIONS,<p>Hola estudiante. Cuando llegues a la biblioteca^ tengas su tarjeta de la biblioteca con tu. Primero^ entras en la biblioteca y encuentras el libro que quieras. Cuando tengas el libro^ vaya al escritorio donde hay un trabajador de la bibioleca y una computadora. Ponga sus libros en el escritorio con su tarjeta de la bibiloteca. El trabajador de la biblioteca tomará su libro y tarjeta y entrará este informacion en su computadora. Cuando el trabajador termine^ puede obtener el libro y su tarjeta y el trabajador dirá la fecha que el libro necesita devolver a la bibioteca. Después de la semana^ puede decidir devolve el libro^ o puedes llamar la biblioteca y pedir que  continua leyendo el libro por una otra semana. </p>,B2,3735701,1548,R4767537,You are emailing an exchange student from Costa Rica who is new to your school. This student loves to read and wants to know how to borrow books from a library.Write an email in which you explain how to check out books from a library. Be as specific as you can and include details and instructions that will help the new exchange student check out books and use the library.,I,1,I5,,3947,,,,2021-06-30,1-I-MF
95,DIRECTIONS,<p>¡Hola! Oigo que quieres saber cómo pedir prestado libres de una biblioteca. Entonces^ es un muy facíl proceso. Primero^ algúnes bibliotecas requerir una tarjeta o afiliación para leer estos libres. Encontrar el derecho biblioteca para tú. Ádemas^ ver cuál biblioteca es más cerca para tí. Entonces^ busca el libre que quieres y ver si esta biblioteca lo tiene. Puedes hacerlo por preguntado un bibliotecario o buscando en línea. Después de este^ es muy importante para sabe cuando el libre necesita ser regresó. Es posible para obtener un extensión pero debes preguntar primero. Algunes lugares podría hacerte pagar si tú gurada por más de |la fecha de vencimiento|.<br></p>,B2,3735717,61,U4767553,You are emailing an exchange student from Costa Rica who is new to your school. This student loves to read and wants to know how to borrow books from a library.Write an email in which you explain how to check out books from a library. Be as specific as you can and include details and instructions that will help the new exchange student check out books and use the library.,I,1,I4,,3400,4141.0,,,2021-06-30,1-I-MF
96,DIRECTIONS,<p>Hola!</p><p>Voy a enseñarte como tomar libros de la biblioteca de nuestra escuela. Primero^ cuando entras la biblioteca^ necesitas registrarte con la computadora. Hay una maestra aquí para ayudarte^ pero es muy fácil. Puedes escanear tu tarjeta de identificación^ o puedes buscar por su nombre en la lista. Después^ puedes caminar por la biblioteca y buscar libros. Están separados por categorias en caso de que sabes exactamente que tipo de libro quieres. Cuando encontras sus libros^ vuelve a la mesa con la maestra^ y ella escaneará tus libros. ¡Ahora^ puedes salir la biblioteca y leer sus libros! Pero recuerda que tienes que volver tus libros.</p><p>Hasta pronto^</p><p>Erin</p>,B2,3735681,73,D4767517,You are emailing an exchange student from Costa Rica who is new to your school. This student loves to read and wants to know how to borrow books from a library.Write an email in which you explain how to check out books from a library. Be as specific as you can and include details and instructions that will help the new exchange student check out books and use the library.,I,1,A,,473,,,,2021-06-30,1-I-MF
116,POP_CULTURE,,A1,3724355,29,W4755079,Your pen pal from Barcelona wrote you a letter and describes the toy^ |Fidget Spinner^| that is very popular in her school at the moment. It is very distracting^ but everyone loves it. She asked you to tell her about something that is very popular in your school or community right now.Write an email in Spanish to your pen pal and describe something that is very popular in your school or community at the moment. Describe it with as much detail as you can and explain why you think it is so popular.,I,1,N2,I-NE,3389,,,,2021-06-30,4-I-NE
117,POP_CULTURE,,A1,3725103,20,P4755827,Your pen pal from Barcelona wrote you a letter and describes the toy^ |Fidget Spinner^| that is very popular in her school at the moment. It is very distracting^ but everyone loves it. She asked you to tell her about something that is very popular in your school or community right now.Write an email in Spanish to your pen pal and describe something that is very popular in your school or community at the moment. Describe it with as much detail as you can and explain why you think it is so popular.,I,1,N3,I-NE,3389,,,,2021-06-30,4-I-NE
120,POP_CULTURE,,A1,3717851,12,T4748191,Your pen pal from Barcelona wrote you a letter and describes the toy^ |Fidget Spinner^| that is very popular in her school at the moment. It is very distracting^ but everyone loves it. She asked you to tell her about something that is very popular in your school or community right now.Write an email in Spanish to your pen pal and describe something that is very popular in your school or community at the moment. Describe it with as much detail as you can and explain why you think it is so popular.,I,1,N2,I-NE,4294,,,,2021-06-30,4-I-NE
121,POP_CULTURE,,A1,3724319,19,E4755043,Your pen pal from Barcelona wrote you a letter and describes the toy^ |Fidget Spinner^| that is very popular in her school at the moment. It is very distracting^ but everyone loves it. She asked you to tell her about something that is very popular in your school or community right now.Write an email in Spanish to your pen pal and describe something that is very popular in your school or community at the moment. Describe it with as much detail as you can and explain why you think it is so popular.,I,1,N3,I-NE,3389,,,,2021-06-30,4-I-NE
123,POP_CULTURE,,A1,3727131,38,L4757856,Your pen pal from Barcelona wrote you a letter and describes the toy^ |Fidget Spinner^| that is very popular in her school at the moment. It is very distracting^ but everyone loves it. She asked you to tell her about something that is very popular in your school or community right now.Write an email in Spanish to your pen pal and describe something that is very popular in your school or community at the moment. Describe it with as much detail as you can and explain why you think it is so popular.,I,1,N3,I-NE,3389,,,,2021-06-30,4-I-NE
124,POP_CULTURE,,A1,3729319,13,H4760045,Your pen pal from Barcelona wrote you a letter and describes the toy^ |Fidget Spinner^| that is very popular in her school at the moment. It is very distracting^ but everyone loves it. She asked you to tell her about something that is very popular in your school or community right now.Write an email in Spanish to your pen pal and describe something that is very popular in your school or community at the moment. Describe it with as much detail as you can and explain why you think it is so popular.,I,1,N3,I-NE,4294,,,,2021-06-30,4-I-NE
125,POP_CULTURE,,A1,3730347,9,V4761073,Your pen pal from Barcelona wrote you a letter and describes the toy^ |Fidget Spinner^| that is very popular in her school at the moment. It is very distracting^ but everyone loves it. She asked you to tell her about something that is very popular in your school or community right now.Write an email in Spanish to your pen pal and describe something that is very popular in your school or community at the moment. Describe it with as much detail as you can and explain why you think it is so popular.,I,1,N3,I-NE,4294,,,,2021-06-30,4-I-NE
127,POP_CULTURE,,A1,3711899,18,N4742234,Your pen pal from Barcelona wrote you a letter and describes the toy^ |Fidget Spinner^| that is very popular in her school at the moment. It is very distracting^ but everyone loves it. She asked you to tell her about something that is very popular in your school or community right now.Write an email in Spanish to your pen pal and describe something that is very popular in your school or community at the moment. Describe it with as much detail as you can and explain why you think it is so popular.,I,1,N3,I-NE,3389,,,,2021-06-30,4-I-NE
128,POP_CULTURE,,A1,3713247,3,X4743583,Your pen pal from Barcelona wrote you a letter and describes the toy^ |Fidget Spinner^| that is very popular in her school at the moment. It is very distracting^ but everyone loves it. She asked you to tell her about something that is very popular in your school or community right now.Write an email in Spanish to your pen pal and describe something that is very popular in your school or community at the moment. Describe it with as much detail as you can and explain why you think it is so popular.,I,1,N3,I-NE,3389,,,,2021-06-30,4-I-NE
129,POP_CULTURE,<p>Mincraft es muy popular en mi escuela. Su un videojuegos donde tú capaz de hacer todo. Te puede crear todo^ jugar^ lucha^ todo. Su difÍcil a decir qué el punto es^ porque hay tanto que hacer. El jugar ve raro^ su ve bloques. En el juego te haber a sobrevivir por luchando monstruos. Hay también creativo modo^ te puedes hacer literalmente todo. Te tener todos materiales y no puedes mueren. Te puedo con tú familia y amigos. Yo creo su popular porque te puedes se creativo.</p>,A1,3730587,9099,S4761313,Your pen pal from Barcelona wrote you a letter and describes the toy^ |Fidget Spinner^| that is very popular in her school at the moment. It is very distracting^ but everyone loves it. She asked you to tell her about something that is very popular in your school or community right now.Write an email in Spanish to your pen pal and describe something that is very popular in your school or community at the moment. Describe it with as much detail as you can and explain why you think it is so popular.,I,1,I4,I-MF,4294,,,,2021-06-30,1-I-MF
133,TRAVEL,<p>Cuando es el tiempo para las vacaciones^ hay muchos lugares differentes que una persona puede viajar. Sin embargo^ el mayor problema es cómo llegarás. Para opciónes de viajar^ personas puedan usar un coche^ avión o un barco. Para un coche^ este opción es muy efectivo porque es un vehículo rapido y cómodo. Un coche es muy bueno cuando quiero viajar a un estado diferente o donde hay muchas calles. Aunque un coche es efectivo^ el vehículo tiene varios desventajas. Por ejemplo^ cuando quiero viajar por todo el país o un país diferente el viaje será muy largo. Tambien^ con un coche^ usualmente hay mucho tráfico. Finalmente^ el coche usará mucha gasolina que costará mucho dinero. Para lugares que no están cerca de mi casa^ me gusta ir en un avión. Para las ventajas^ los aviones son mucho más rápidos que los coches y viajan en el aire donde no hay tráfico. Sin embargo^ un billete de aviónes muy expesive y el viaje no es muy cómodo o divertido. Tambien^ cuando estoy en un avión^ no me siento seguro porque a todas las otras pesronas que no conozco. Finalmente^ para una opción diferente^ cuando se quiere viajara a una isla^ una beuna opción de viaje sería un barco. En lugar de tomar un avión^ un barco es una opción que usa menos dinero. Para ventajas^ el paseo es muy bonito y es una experiencia divertida. Sin emargo^ los barcos puede ser lento y el paseo no es muy cómodo.</p>,B2,3735701,1548,R4767537,For your Spanish class^ you are preparing a short report on travel.  Your teacher asks you to write about the following topic below for your report. Going on vacation is so much fun^ but getting there isn’t always easy.  Describe some different ways you can get to a vacation destination.  Then^ describe what is positive or negative about each way to travel.,I,1,I5,,3947,,,,2021-06-30,1-I-MF
